id,Id,Geography,Population,Unemployment Rate,Population Percent,Z Score,dM Score,P(D|M),P(M|D),Surprise,SignedSurprise
20083,0500000US20083,"Hodgeman County, Kansas",1916,0.042,6.21E-06,-1.375954952,-0.003427691,0.997265104,0.498632552,0.00197011,-0.00197011
20085,0500000US20085,"Jackson County, Kansas",13462,0.06,4.36E-05,-0.832216168,-0.00549529,0.995615415,0.497807708,0.003155865,-0.003155865
20087,0500000US20087,"Jefferson County, Kansas",19126,0.067,6.19E-05,-0.620762197,-0.004885815,0.996101699,0.49805085,0.002806541,-0.002806541
20089,0500000US20089,"Jewell County, Kansas",3077,0.049,9.97E-06,-1.16450098,-0.003676235,0.997066795,0.498533398,0.002112754,-0.002112754
20091,0500000US20091,"Johnson County, Kansas",544179,0.068,0.001762549,-0.590554487,-0.024793082,0.980220009,0.490110005,0.014126195,-0.014126195
20093,0500000US20093,"Kearny County, Kansas",3977,0.045,1.29E-05,-1.285331821,-0.004613098,0.996319293,0.498159647,0.002650176,-0.002650176
20095,0500000US20095,"Kingman County, Kansas",7858,0.063,2.55E-05,-0.741593038,-0.003741289,0.99701489,0.498507445,0.002150085,-0.002150085
20097,0500000US20097,"Kiowa County, Kansas",2553,0.049,8.27E-06,-1.16450098,-0.003348613,0.997328199,0.498664099,0.00192472,-0.00192472
20099,0500000US20099,"Labette County, Kansas",21607,0.078,7.00E-05,-0.288477385,-0.002413285,0.998074479,0.499037239,0.001387632,-0.001387632
20101,0500000US20101,"Lane County, Kansas",1750,0.034,5.67E-06,-1.617616633,-0.003851184,0.996927207,0.498463604,0.002213142,-0.002213142
20103,0500000US20103,"Leavenworth County, Kansas",76227,0.073,0.000246893,-0.439515936,-0.006906034,0.994489826,0.497244913,0.003963779,-0.003963779
20105,0500000US20105,"Lincoln County, Kansas",3241,0.063,1.05E-05,-0.741593038,-0.002402729,0.998082901,0.499041451,0.001381568,-0.001381568
20107,0500000US20107,"Linn County, Kansas",9656,0.084,3.13E-05,-0.107231124,-0.000599679,0.999521525,0.499760763,0.000345064,-0.000345064
20109,0500000US20109,"Logan County, Kansas",2756,0.04,8.93E-06,-1.436370372,-0.004291466,0.996575916,0.498287958,0.002465721,-0.002465721
20111,0500000US20111,"Lyon County, Kansas",33690,0.057,0.000109119,-0.922839299,-0.009639982,0.992308526,0.496154263,0.005526834,-0.005526834
20113,0500000US20113,"McPherson County, Kansas",29180,0.051,9.45E-05,-1.10408556,-0.010733591,0.991435998,0.495717999,0.006151093,-0.006151093
20115,0500000US20115,"Marion County, Kansas",12660,0.063,4.10E-05,-0.741593038,-0.004748781,0.996211035,0.498105518,0.002727976,-0.002727976
20117,0500000US20117,"Marshall County, Kansas",10117,0.049,3.28E-05,-1.16450098,-0.006666001,0.99468134,0.49734067,0.003826381,-0.003826381
20119,0500000US20119,"Meade County, Kansas",4575,0.042,1.48E-05,-1.375954952,-0.005296627,0.995773923,0.497886961,0.00304202,-0.00304202
20121,0500000US20121,"Miami County, Kansas",32787,0.068,0.000106194,-0.590554487,-0.006085699,0.995144345,0.497572172,0.003494097,-0.003494097
20123,0500000US20123,"Mitchell County, Kansas",6373,0.058,2.06E-05,-0.892631589,-0.004055495,0.996764192,0.498382096,0.002330362,-0.002330362
20125,0500000US20125,"Montgomery County, Kansas",35471,0.094,0.000114887,0.194845978,0.002088468,0.998333645,0.499166822,0.001201019,0.001201019
20127,0500000US20127,"Morris County, Kansas",5923,0.068,1.92E-05,-0.590554487,-0.002586607,0.997936188,0.498968094,0.001487188,-0.001487188
20129,0500000US20129,"Morton County, Kansas",3233,0.047,1.05E-05,-1.224916401,-0.003963775,0.996837374,0.498418687,0.002277741,-0.002277741
20131,0500000US20131,"Nemaha County, Kansas",10178,0.043,3.30E-05,-1.345747241,-0.007726706,0.993835042,0.496917521,0.004433341,-0.004433341
20133,0500000US20133,"Neosho County, Kansas",16512,0.07,5.35E-05,-0.530139066,-0.003876942,0.996906656,0.498453328,0.002227922,-0.002227922
20135,0500000US20135,"Ness County, Kansas",3107,0.04,1.01E-05,-1.436370372,-0.004556556,0.996364407,0.498182203,0.002617753,-0.002617753
20137,0500000US20137,"Norton County, Kansas",5671,0.047,1.84E-05,-1.224916401,-0.005249717,0.995811351,0.497905675,0.003015135,-0.003015135
20139,0500000US20139,"Osage County, Kansas",16295,0.07,5.28E-05,-0.530139066,-0.003851382,0.996927049,0.498463525,0.002213256,-0.002213256
20141,0500000US20141,"Osborne County, Kansas",3858,0.044,1.25E-05,-1.315539531,-0.00465034,0.996289579,0.49814479,0.002671531,-0.002671531
20143,0500000US20143,"Ottawa County, Kansas",6091,0.065,1.97E-05,-0.681177617,-0.00302555,0.997585964,0.498792982,0.001739255,-0.001739255
20145,0500000US20145,"Pawnee County, Kansas",6973,0.037,2.26E-05,-1.526993502,-0.007256825,0.994209942,0.497104971,0.004164529,-0.004164529
20147,0500000US20147,"Phillips County, Kansas",5642,0.06,1.83E-05,-0.832216168,-0.003557561,0.997161483,0.498580742,0.002044648,-0.002044648
20149,0500000US20149,"Pottawatomie County, Kansas",21604,0.041,7.00E-05,-1.406162662,-0.011762572,0.990615042,0.495307521,0.006737949,-0.006737949
20151,0500000US20151,"Pratt County, Kansas",9656,0.053,3.13E-05,-1.04367014,-0.005836622,0.995343076,0.497671538,0.003351426,-0.003351426
20153,0500000US20153,"Rawlins County, Kansas",2519,0.035,8.16E-06,-1.587408923,-0.00453422,0.996382229,0.498191114,0.002604944,-0.002604944
20155,0500000US20155,"Reno County, Kansas",64511,0.063,0.000208946,-0.741593038,-0.010719689,0.991447089,0.495723545,0.006143161,-0.006143161
20157,0500000US20157,"Republic County, Kansas",4980,0.041,1.61E-05,-1.406162662,-0.005647417,0.995494037,0.497747018,0.003243031,-0.003243031
20159,0500000US20159,"Rice County, Kansas",10083,0.051,3.27E-05,-1.10408556,-0.006309534,0.994965754,0.497482877,0.003622285,-0.003622285
20161,0500000US20161,"Riley County, Kansas",71115,0.032,0.000230335,-1.678032053,-0.02546716,0.979682343,0.489841171,0.014506184,-0.014506184
20163,0500000US20163,"Rooks County, Kansas",5181,0.073,1.68E-05,-0.439515936,-0.00180045,0.998563449,0.499281725,0.001035507,-0.001035507
20165,0500000US20165,"Rush County, Kansas",3307,0.059,1.07E-05,-0.862423878,-0.002822523,0.997747955,0.498873978,0.001622676,-0.001622676
20167,0500000US20167,"Russell County, Kansas",6970,0.046,2.26E-05,-1.255124111,-0.005963521,0.995241827,0.497620914,0.003424117,-0.003424117
20169,0500000US20169,"Saline County, Kansas",55606,0.057,0.000180103,-0.922839299,-0.012384731,0.990118667,0.495059334,0.007092542,-0.007092542
20171,0500000US20171,"Scott County, Kansas",4936,0.032,1.60E-05,-1.678032053,-0.006709459,0.994646667,0.497323333,0.003851259,-0.003851259
20173,0500000US20173,"Sedgwick County, Kansas",498365,0.088,0.001614161,0.013599717,0.000546391,0.999564043,0.499782022,0.000314408,0.000314408
20175,0500000US20175,"Seward County, Kansas",22952,0.051,7.43E-05,-1.10408556,-0.009519467,0.992404679,0.496202339,0.005458006,-0.005458006
20177,0500000US20177,"Shawnee County, Kansas",177934,0.064,0.000576313,-0.711385328,-0.017077883,0.986374483,0.493187242,0.009761466,-0.009761466
20179,0500000US20179,"Sheridan County, Kansas",2556,0.032,8.28E-06,-1.678032053,-0.004828145,0.996147712,0.498073856,0.002773479,-0.002773479
20181,0500000US20181,"Sherman County, Kansas",6010,0.039,1.95E-05,-1.466578082,-0.006470563,0.994837274,0.497418637,0.00371449,-0.00371449
20183,0500000US20183,"Smith County, Kansas",3853,0.043,1.25E-05,-1.345747241,-0.004754038,0.996206841,0.49810342,0.00273099,-0.00273099
20185,0500000US20185,"Stafford County, Kansas",4437,0.061,1.44E-05,-0.802008458,-0.003040348,0.997574157,0.498787078,0.001747752,-0.001747752
20187,0500000US20187,"Stanton County, Kansas",2235,0.034,7.24E-06,-1.617616633,-0.004352252,0.996527416,0.498263708,0.002500585,-0.002500585
20189,0500000US20189,"Stevens County, Kansas",5724,0.053,1.85E-05,-1.04367014,-0.00449379,0.996414487,0.498207243,0.002581759,-0.002581759
20191,0500000US20191,"Sumner County, Kansas",24132,0.09,7.82E-05,0.074015137,0.00065436,0.999477896,0.499738948,0.00037652,0.00037652
20193,0500000US20193,"Thomas County, Kansas",7900,0.036,2.56E-05,-1.557201213,-0.007876947,0.99371517,0.496857585,0.00451927,-0.00451927
20195,0500000US20195,"Trego County, Kansas",3001,0.036,9.72E-06,-1.557201213,-0.004854868,0.996126391,0.498063196,0.002788799,-0.002788799
20197,0500000US20197,"Wabaunsee County, Kansas",7053,0.066,2.28E-05,-0.650969907,-0.00311134,0.997517514,0.498758757,0.001788511,-0.001788511
20199,0500000US20199,"Wallace County, Kansas",1485,0.059,4.81E-06,-0.862423878,-0.001891401,0.998490881,0.499245441,0.001087777,-0.001087777
20201,0500000US20201,"Washington County, Kansas",5799,0.045,1.88E-05,-1.285331821,-0.005570465,0.995555435,0.497777717,0.003198941,-0.003198941
20203,0500000US20203,"Wichita County, Kansas",2234,0.035,7.24E-06,-1.587408923,-0.004270021,0.996593026,0.498296513,0.002453421,-0.002453421
20205,0500000US20205,"Wilson County, Kansas",9409,0.102,3.05E-05,0.436507659,0.002409702,0.998077338,0.499038669,0.001385573,0.001385573
20207,0500000US20207,"Woodson County, Kansas",3309,0.089,1.07E-05,0.043807427,0.000143415,0.999885571,0.499942786,8.25E-05,8.25E-05
20209,0500000US20209,"Wyandotte County, Kansas",157505,0.104,0.000510145,0.49692308,0.011223699,0.991044972,0.495522486,0.006430677,0.006430677
21001,0500000US21001,"Adair County, Kentucky",18656,0.101,6.04E-05,0.406299949,0.003158317,0.997480032,0.498740016,0.00181548,0.00181548
21003,0500000US21003,"Allen County, Kentucky",19956,0.143,6.46E-05,1.675023777,0.013466582,0.989255547,0.494627773,0.007708697,0.007708697
21005,0500000US21005,"Anderson County, Kentucky",21421,0.109,6.94E-05,0.647961631,0.005397204,0.995693675,0.497846838,0.003099659,0.003099659
21007,0500000US21007,"Ballard County, Kentucky",8249,0.102,2.67E-05,0.436507659,0.002256276,0.998199754,0.499099877,0.001297433,0.001297433
21009,0500000US21009,"Barren County, Kentucky",42173,0.116,0.000136595,0.859415602,0.010044311,0.991985934,0.495992967,0.0057577,0.0057577
21011,0500000US21011,"Bath County, Kentucky",11591,0.133,3.75E-05,1.372946675,0.008412281,0.99328805,0.496644025,0.004825364,0.004825364
21013,0500000US21013,"Bell County, Kentucky",28691,0.125,9.29E-05,1.131284994,0.010905473,0.991298864,0.495649432,0.006249157,0.006249157
21015,0500000US21015,"Boone County, Kentucky",118811,0.092,0.000384819,0.134430558,0.002637096,0.997895904,0.498947952,0.001516186,0.001516186
21017,0500000US21017,"Bourbon County, Kentucky",19985,0.091,6.47E-05,0.104222847,0.000838522,0.999330956,0.499665478,0.000482452,0.000482452
21019,0500000US21019,"Boyd County, Kentucky",49542,0.083,0.000160462,-0.137438834,-0.001740988,0.998610893,0.499305446,0.001001333,-0.001001333
21021,0500000US21021,"Boyle County, Kentucky",28432,0.11,9.21E-05,0.678169341,0.00650791,0.994807476,0.497403738,0.003735873,0.003735873
21023,0500000US21023,"Bracken County, Kentucky",8488,0.102,2.75E-05,0.436507659,0.002288728,0.998173861,0.49908693,0.001316078,0.001316078
21025,0500000US21025,"Breathitt County, Kentucky",13878,0.1,4.49E-05,0.376092239,0.002521491,0.997988143,0.498994072,0.001449787,0.001449787
21027,0500000US21027,"Breckinridge County, Kentucky",20059,0.121,6.50E-05,1.010454153,0.008144622,0.993501604,0.496750802,0.004672338,0.004672338
21029,0500000US21029,"Bullitt County, Kentucky",74319,0.108,0.000240713,0.61775392,0.009584404,0.992352869,0.496176435,0.005495093,0.005495093
21031,0500000US21031,"Butler County, Kentucky",12690,0.137,4.11E-05,1.493777516,0.009576711,0.992359007,0.496179503,0.0054907,0.0054907
21033,0500000US21033,"Caldwell County, Kentucky",12984,0.109,4.21E-05,0.647961631,0.004201972,0.996647321,0.49832366,0.002414388,0.002414388
21035,0500000US21035,"Calloway County, Kentucky",37191,0.08,0.000120458,-0.228061965,-0.002503061,0.998002848,0.499001424,0.001439201,-0.001439201
21037,0500000US21037,"Campbell County, Kentucky",90336,0.107,0.00029259,0.58754621,0.01005014,0.991981283,0.495990642,0.005761028,0.005761028
21039,0500000US21039,"Carlisle County, Kentucky",5104,0.091,1.65E-05,0.104222847,0.000423758,0.99966189,0.499830945,0.000243854,0.000243854
21041,0500000US21041,"Carroll County, Kentucky",10811,0.124,3.50E-05,1.101077283,0.00651554,0.994801388,0.497400694,0.003740241,0.003740241
21043,0500000US21043,"Carter County, Kentucky",27720,0.135,8.98E-05,1.433362095,0.013581639,0.989163753,0.494581877,0.007774194,0.007774194
21045,0500000US21045,"Casey County, Kentucky",15955,0.102,5.17E-05,0.436507659,0.003137906,0.997496317,0.498748159,0.001803763,0.001803763
21047,0500000US21047,"Christian County, Kentucky",73955,0.129,0.000239534,1.252115834,0.019378847,0.984538885,0.492269442,0.011066172,0.011066172
21049,0500000US21049,"Clark County, Kentucky",35613,0.114,0.000115347,0.799000182,0.008581255,0.993153233,0.496576617,0.004921952,0.004921952
21051,0500000US21051,"Clay County, Kentucky",21730,0.135,7.04E-05,1.433362095,0.01202501,0.990405662,0.495202831,0.006887545,0.006887545
21053,0500000US21053,"Clinton County, Kentucky",10272,0.09,3.33E-05,0.074015137,0.000426921,0.999659366,0.499829683,0.000245674,0.000245674
21055,0500000US21055,"Crittenden County, Kentucky",9315,0.108,3.02E-05,0.61775392,0.003393178,0.997292641,0.498646321,0.001950301,0.001950301
21057,0500000US21057,"Cumberland County, Kentucky",6856,0.13,2.22E-05,1.282323544,0.006042723,0.995178634,0.497589317,0.003469483,0.003469483
21059,0500000US21059,"Daviess County, Kentucky",96656,0.091,0.00031306,0.104222847,0.001844068,0.998528647,0.499264324,0.001060575,0.001060575
21061,0500000US21061,"Edmonson County, Kentucky",12161,0.128,3.94E-05,1.221908124,0.007668719,0.993881307,0.496940654,0.004400173,0.004400173
21063,0500000US21063,"Elliott County, Kentucky",7852,0.126,2.54E-05,1.161492704,0.005857419,0.995326483,0.497663241,0.00336334,0.00336334
21065,0500000US21065,"Estill County, Kentucky",14672,0.129,4.75E-05,1.252115834,0.008631551,0.993113105,0.496556552,0.004950699,0.004950699
21067,0500000US21067,"Fayette County, Kentucky",295803,0.077,0.00095808,-0.318685095,-0.009864219,0.99212962,0.49606481,0.005654879,-0.005654879
21069,0500000US21069,"Fleming County, Kentucky",14348,0.122,4.65E-05,1.040661863,0.007094225,0.994339675,0.497169837,0.004071484,0.004071484
21071,0500000US21071,"Floyd County, Kentucky",39451,0.124,0.000127778,1.101077283,0.012446478,0.990069404,0.495034702,0.007127724,0.007127724
21073,0500000US21073,"Franklin County, Kentucky",49285,0.091,0.00015963,0.104222847,0.0013168,0.998949346,0.499474673,0.000757489,0.000757489
21075,0500000US21075,"Fulton County, Kentucky",6813,0.144,2.21E-05,1.705231487,0.008010363,0.993608723,0.496804362,0.004595567,0.004595567
21077,0500000US21077,"Gallatin County, Kentucky",8589,0.111,2.78E-05,0.708377051,0.003736246,0.997018914,0.498509457,0.00214719,0.00214719
21079,0500000US21079,"Garrard County, Kentucky",16912,0.119,5.48E-05,0.950038732,0.007031346,0.994389844,0.497194922,0.004035499,0.004035499
21081,0500000US21081,"Grant County, Kentucky",24662,0.101,7.99E-05,0.406299949,0.003631287,0.997102659,0.498551329,0.002086959,0.002086959
21083,0500000US21083,"Graves County, Kentucky",37121,0.103,0.000120232,0.46671537,0.005117544,0.995916808,0.497958404,0.002939379,0.002939379
21085,0500000US21085,"Grayson County, Kentucky",25746,0.164,8.34E-05,2.309385691,0.021088758,0.983174853,0.491587426,0.012034099,0.012034099
21087,0500000US21087,"Green County, Kentucky",11258,0.124,3.65E-05,1.101077283,0.006648874,0.994695005,0.497347503,0.003816576,0.003816576
21089,0500000US21089,"Greenup County, Kentucky",36910,0.098,0.000119548,0.315676819,0.003451552,0.997246066,0.498623033,0.001983806,0.001983806
21091,0500000US21091,"Hancock County, Kentucky",8565,0.136,2.77E-05,1.463569805,0.007708623,0.99384947,0.496924735,0.004422998,0.004422998
21093,0500000US21093,"Hardin County, Kentucky",105543,0.1,0.000341845,0.376092239,0.006953585,0.994451887,0.497225943,0.003990995,0.003990995
21095,0500000US21095,"Harlan County, Kentucky",29278,0.125,9.48E-05,1.131284994,0.011016468,0.991210308,0.495605154,0.006312475,0.006312475
21097,0500000US21097,"Harrison County, Kentucky",18846,0.111,6.10E-05,0.708377051,0.005534441,0.995584178,0.497792089,0.003178299,0.003178299
21099,0500000US21099,"Hart County, Kentucky",18199,0.106,5.89E-05,0.5573385,0.004279002,0.996585861,0.498292931,0.002458572,0.002458572
21101,0500000US21101,"Henderson County, Kentucky",46250,0.098,0.0001498,0.315676819,0.003863654,0.996917258,0.498458629,0.002220297,0.002220297
21103,0500000US21103,"Henry County, Kentucky",15416,0.107,4.99E-05,0.58754621,0.004151715,0.99668742,0.49834371,0.002385559,0.002385559
21105,0500000US21105,"Hickman County, Kentucky",4902,0.092,1.59E-05,0.134430558,0.000535654,0.99957261,0.499786305,0.000308231,0.000308231
21107,0500000US21107,"Hopkins County, Kentucky",46920,0.091,0.00015197,0.104222847,0.001284818,0.998974864,0.499487432,0.0007391,0.0007391
21109,0500000US21109,"Jackson County, Kentucky",13494,0.175,4.37E-05,2.641670503,0.017464198,0.986066294,0.493033147,0.009980693,0.009980693
21111,0500000US21111,"Jefferson County, Kentucky",741096,0.105,0.002400346,0.52713079,0.025825889,0.979396213,0.489698106,0.014708317,0.014708317
21113,0500000US21113,"Jessamine County, Kentucky",48586,0.088,0.000157366,0.013599717,0.000170602,0.999863879,0.499931939,9.82E-05,9.82E-05
21115,0500000US21115,"Johnson County, Kentucky",23356,0.111,7.56E-05,0.708377051,0.006161173,0.995084127,0.497542063,0.003537323,0.003537323
21117,0500000US21117,"Kenton County, Kentucky",159720,0.1,0.000517319,0.376092239,0.008554087,0.993174909,0.496587455,0.004906423,0.004906423
21119,0500000US21119,"Knott County, Kentucky",16346,0.12,5.29E-05,0.980246443,0.007132482,0.994309151,0.497154576,0.004093377,0.004093377
21121,0500000US21121,"Knox County, Kentucky",31883,0.115,0.000103266,0.829207892,0.008426412,0.993276776,0.496638388,0.004833441,0.004833441
21123,0500000US21123,"Larue County, Kentucky",14193,0.107,4.60E-05,0.58754621,0.003983628,0.996821533,0.498410767,0.002289132,0.002289132
21125,0500000US21125,"Laurel County, Kentucky",58849,0.101,0.000190607,0.406299949,0.005609394,0.995524374,0.497762187,0.003221246,0.003221246
21127,0500000US21127,"Lawrence County, Kentucky",15860,0.131,5.14E-05,1.312531255,0.009407211,0.992494242,0.496247121,0.00539389,0.00539389
21129,0500000US21129,"Lee County, Kentucky",7887,0.123,2.55E-05,1.070869573,0.005412428,0.995681528,0.497840764,0.003108383,0.003108383
21131,0500000US21131,"Leslie County, Kentucky",11310,0.137,3.66E-05,1.493777516,0.009041008,0.992786417,0.496393209,0.005184687,0.005184687
21133,0500000US21133,"Letcher County, Kentucky",24519,0.12,7.94E-05,0.980246443,0.008735471,0.993030192,0.496515096,0.005010092,0.005010092
21135,0500000US21135,"Lewis County, Kentucky",13870,0.151,4.49E-05,1.916685458,0.012846616,0.989750166,0.494875083,0.00735567,0.00735567
21137,0500000US21137,"Lincoln County, Kentucky",24742,0.121,8.01E-05,1.010454153,0.009045523,0.992782815,0.496391408,0.005187266,0.005187266
21139,0500000US21139,"Livingston County, Kentucky",9519,0.098,3.08E-05,0.315676819,0.001752823,0.99860145,0.499300725,0.001008134,0.001008134
21141,0500000US21141,"Logan County, Kentucky",26835,0.104,8.69E-05,0.49692308,0.004632758,0.996303607,0.498151804,0.00266145,0.00266145
